9606	442186	NM_001005216	chr6	29079586	29080661	OR2J3	olfactory receptor, family 2, subfamily J, member 3	protein-coding	12
9606	5612	NM_004705	chr11	76061000	76092009	PRKRIR	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	protein-coding	19
9606	2862	NM_001507	chr13	49794473	49796513	MLNR	motilin receptor	protein-coding	18
9606	130576	NM_177964	chr2	149894980	150071772	LYPD6B	LY6/PLAUR domain containing 6B	protein-coding	5
9606	64430	NM_022495	chr14	60558628	60601532	PCNXL4	pecanex-like 4 (Drosophila)	protein-coding	8
9606	10052	NM_001080383	chr17	42875815	42908179	GJC1	gap junction protein, gamma 1, 45kDa	protein-coding	32
9606	78986	NM_024025	chr8	33448847	33457624	DUSP26	dual specificity phosphatase 26 (putative)	protein-coding	13
9606	104	NM_001112	chr21	46494492	46646478	ADARB1	adenosine deaminase, RNA-specific, B1	protein-coding	57
9606	27292	NM_014473	chr5	61684350	61699728	DIMT1	DIM1 dimethyladenosine transferase 1 homolog (S. cerevisiae)	protein-coding	28
9606	1954	NM_001271938	chr19	42829760	42882921	MEGF8	multiple EGF-like-domains 8	protein-coding	12
9606	693184	NR_030329	chr8	100548863	100548958	MIR599	microRNA 599	ncRNA	2
9606	64756	NM_001042546	chr1	47100710	47134099	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	protein-coding	11
9606	6530	NM_001043	chr16	55690351	55737700	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	protein-coding	168
9606	100033816	NR_003357	chr15	25492491	25492573	SNORD115-42	small nucleolar RNA, C/D box 115-42	snoRNA	7
9606	6540	NM_001190997	chr12	329786	372039	SLC6A13	solute carrier family 6 (neurotransmitter transporter), member 13	protein-coding	22
9606	642636	NM_001136566	chr20	1206763	1235145	RAD21L1	RAD21-like 1 (S. pombe)	protein-coding	6
9606	85438	NM_033122	chr4	71200670	71202833	CABS1	calcium-binding protein, spermatid-specific 1	protein-coding	6
9606	79728	NM_024675	chr16	23614482	23652678	PALB2	partner and localizer of BRCA2	protein-coding	114
9606	337978	NM_181617	chr21	32119268	32119520	KRTAP21-2	keratin associated protein 21-2	protein-coding	1
9606	100033458	NR_003311	chr15	25449503	25449585	SNORD115-19	small nucleolar RNA, C/D box 115-19	snoRNA	7
9606	7474	NM_001256105	chr3	55499742	55515426	WNT5A	wingless-type MMTV integration site family, member 5A	protein-coding	204
9606	83598	NR_073385	chr3	46598887	46601178	LRRC2-AS1	LRRC2 antisense RNA 1	ncRNA	2
9606	6856	NM_006754	chr7	105730813	105753093	SYPL1	synaptophysin-like 1	protein-coding	19
9606	22868	NM_001136193	chr2	207630111	207660911	FASTKD2	FAST kinase domains 2	protein-coding	18
9606	390436	NM_001004715	chr14	20585565	20586597	OR4K17	olfactory receptor, family 4, subfamily K, member 17	protein-coding	1
9606	57482	NM_020722	chr4	57036360	57196890	KIAA1211	KIAA1211	protein-coding	5
9606	100631378	NR_040015	chr19	38314362	38345836	LOC100631378	uncharacterized 100631378	ncRNA	2
9606	347168	NM_001004451	chr9	125239236	125240205	OR1J1	olfactory receptor, family 1, subfamily J, member 1	protein-coding	4
9606	6082	NR_002908	chr2	232321154	232321234	SNORD20	small nucleolar RNA, C/D box 20	snoRNA	3
9606	2494	NM_001276464	chr1	200011952	200146550	NR5A2	nuclear receptor subfamily 5, group A, member 2	protein-coding	106
9606	63950	NM_032110	chr1	50883222	50889119	DMRTA2	DMRT-like family A2	protein-coding	3
9606	100422996	NR_036226	chr2	11977058	11977112	MIR4262	microRNA 4262	ncRNA	2
9606	56952	NM_001282786	chr10	25137535	25241573	PRTFDC1	phosphoribosyl transferase domain containing 1	protein-coding	15
9606	100616372	NR_039807	chr8	6602688	6602761	MIR4659B	microRNA 4659b	ncRNA	2
9606	100132526	NR_036481	chr3	13974552	13978444	FGD5P1	FYVE, RhoGEF and PH domain containing 5 pseudogene 1	pseudo	1
9606	9274	NM_001286526	chr16	30845361	30905623	BCL7C	B-cell CLL/lymphoma 7C	protein-coding	16
9606	66000	NM_001136469	chr3	132757131	133116619	TMEM108	transmembrane protein 108	protein-coding	13
9606	93550	NM_001128324	chr10	46110948	46168261	ZFAND4	zinc finger, AN1-type domain 4	protein-coding	7
9606	100500852	NR_037466	chr16	15248706	15248859	MIR3180-4	microRNA 3180-4	ncRNA	2
9606	2564	NM_004961	chrX	151121595	151143151	GABRE	gamma-aminobutyric acid (GABA) A receptor, epsilon	protein-coding	23
9606	55186	NM_001104647	chr3	140660661	140698785	SLC25A36	solute carrier family 25 (pyrimidine nucleotide carrier ), member 36	protein-coding	13
9606	4904	NM_004559	chr1	43147905	43169474	YBX1	Y box binding protein 1	protein-coding	260
9606	285668	NM_173667	chr5	60933607	61002362	C5orf64	chromosome 5 open reading frame 64	protein-coding	3
9606	113130	NM_080668	chr11	64844926	64851615	CDCA5	cell division cycle associated 5	protein-coding	25
9606	200726	NM_001102659	chr2	207507141	207514173	LOC200726	hCG1657980	protein-coding	1
9606	9856	NM_001168374	chr6	24544331	24646383	KIAA0319	KIAA0319	protein-coding	38
9606	54834	NM_001135589	chr1	118419333	118472302	GDAP2	ganglioside induced differentiation associated protein 2	protein-coding	12
9606	100616150	NR_039871	chr16	81418622	81418698	MIR4720	microRNA 4720	ncRNA	2
9606	112970	NM_138417	chr1	52497776	52499472	KTI12	KTI12 homolog, chromatin associated (S. cerevisiae)	protein-coding	4
9606	125144	NR_027158	chr17	16342300	16345340	LRRC75A-AS1	LRRC75A antisense RNA 1	ncRNA	11
9606	728730	NR_037875	chr2	39664556	39828484	LOC728730	uncharacterized LOC728730	ncRNA	2
9606	387718	NM_001128202	chr10	127344262	127371713	TEX36	testis expressed 36	protein-coding	6
9606	414152	NM_001164375	chr10	73471457	73479578	C10orf105	chromosome 10 open reading frame 105	protein-coding	1
9606	51150	NM_016176	chr1	1152287	1167447	SDF4	stromal cell derived factor 4	protein-coding	34
9606	868	NM_170662	chr3	105374304	105587887	CBLB	Cbl proto-oncogene B, E3 ubiquitin protein ligase	protein-coding	104
9606	729330	NM_001080399	chr8	133036466	133071627	OC90	otoconin 90	protein-coding	4
9606	728090	NM_001080145	chrX	120111460	120114778	CT47A2	cancer/testis antigen family 47, member A2	protein-coding	1
9606	10534	NM_006396	chr11	65337929	65339359	SSSCA1	Sjogren syndrome/scleroderma autoantigen 1	protein-coding	23
9606	340554	NM_001010888	chrX	64708614	64727767	ZC3H12B	zinc finger CCCH-type containing 12B	protein-coding	7
9606	7038	NM_003235	chr8	133879204	134147143	TG	thyroglobulin	protein-coding	143
9606	6164	NM_000995	chr4	109541713	109551639	RPL34	ribosomal protein L34	protein-coding	37
9606	26018	NM_015541	chr3	66429220	66550845	LRIG1	leucine-rich repeats and immunoglobulin-like domains 1	protein-coding	50
9606	401720	NM_001013690	chr12	52211675	52225701	FIGNL2	fidgetin-like 2	protein-coding	4
9606	347862	NM_182612	chr11	767222	777502	PDDC1	Parkinson disease 7 domain containing 1	protein-coding	9
9606	494188	NM_001008777	chr17	37092684	37123655	FBXO47	F-box protein 47	protein-coding	4
9606	100874234	NR_046578	chr12	2329702	2332647	CACNA1C-AS4	CACNA1C antisense RNA 4	ncRNA	1
9606	102466752	NR_106923	chr16	56938175	56938265	MIR6863	microRNA 6863	ncRNA	2
9606	100534612	NR_037951	chr5	33987090	34124633	C1QTNF3-AMACR	C1QTNF3-AMACR readthrough (NMD candidate)	ncRNA	1
9606	100422962	NR_036239	chr5	176056439	176056501	MIR4281	microRNA 4281	ncRNA	2
9606	4142	NM_002377	chr6	160327973	160329107	MAS1	MAS1 proto-oncogene, G protein-coupled receptor	protein-coding	35
9606	286148	NM_181787	chr8	95732102	95806076	DPY19L4	dpy-19-like 4 (C. elegans)	protein-coding	10
9606	80210	NM_001271466	chr2	232070912	232240590	ARMC9	armadillo repeat containing 9	protein-coding	23
9606	10090	NM_005715	chr6	149068270	149398126	UST	uronyl-2-sulfotransferase	protein-coding	14
9606	9094	NM_005148	chr17	26873724	26879646	UNC119	unc-119 homolog (C. elegans)	protein-coding	31
9606	400952	NR_033831	chr2	45401479	45482080	LINC01121	long intergenic non-protein coding RNA 1121	ncRNA	2
9606	3242	NM_001171993	chr12	122277432	122326517	HPD	4-hydroxyphenylpyruvate dioxygenase	protein-coding	19
9606	51264	NM_016504	chr17	48445227	48450562	MRPL27	mitochondrial ribosomal protein L27	protein-coding	16
9606	51102	NM_001024732	chr1	29519168	29557470	MECR	mitochondrial trans-2-enoyl-CoA reductase	protein-coding	14
9606	83552	NM_031433	chr11	119209643	119217383	MFRP	membrane frizzled-related protein	protein-coding	27
9606	282996	NM_001134363	chr10	112404154	112599229	RBM20	RNA binding motif protein 20	protein-coding	11
9606	646658	NM_001105579	chr14	74872595	74892805	SYNDIG1L	synapse differentiation inducing 1-like	protein-coding	5
9606	100616240	NR_039717	chr12	109029585	109029646	MIR4496	microRNA 4496	ncRNA	2
9606	116534	NM_001039165	chr11	3249040	3253616	MRGPRE	MAS-related GPR, member E	protein-coding	6
9606	9420	NM_004820	chr8	65503409	65711348	CYP7B1	cytochrome P450, family 7, subfamily B, polypeptide 1	protein-coding	44
9606	90	NM_001105	chr2	158592957	158731623	ACVR1	activin A receptor, type I	protein-coding	101
9606	3568	NM_000564	chr3	3108007	3152058	IL5RA	interleukin 5 receptor, alpha	protein-coding	79
9606	84622	NM_032530	chr17	5082830	5095178	ZNF594	zinc finger protein 594	protein-coding	8
9606	23338	NM_015288	chr5	133861797	133918920	JADE2	jade family PHD finger 2	protein-coding	13
9606	54820	NM_001143979	chr16	15737123	15820208	NDE1	nudE neurodevelopment protein 1	protein-coding	45
9606	693170	NR_030311	chr5	168690604	168690698	MIR585	microRNA 585	ncRNA	3
9606	130888	NM_174899	chr2	230787206	230877825	FBXO36	F-box protein 36	protein-coding	5
9606	100616270	NR_039795	chr7	75544514	75544587	MIR4651	microRNA 4651	ncRNA	2
9606	8340	NM_003519	chr6	27775256	27775709	HIST1H2BL	histone cluster 1, H2bl	protein-coding	48
9606	100033802	NR_003343	chr15	25463763	25463845	SNORD115-26	small nucleolar RNA, C/D box 115-26	snoRNA	7
9606	672	NM_007294	chr17	41196311	41277500	BRCA1	breast cancer 1, early onset	protein-coding	2085
9606	100126270	NR_024499	chrX	146990948	146993335	FMR1-AS1	FMR1 antisense RNA 1	ncRNA	2
9606	84948	NM_032862	chr8	144680073	144682485	TIGD5	tigger transposable element derived 5	protein-coding	6
9606	128866	NM_176812	chr20	32399109	32442173	CHMP4B	charged multivesicular body protein 4B	protein-coding	49
9606	79096	NM_001003676	chr11	46958239	47183798	C11orf49	chromosome 11 open reading frame 49	protein-coding	21
9606	54514	NM_001142549	chr5	55033844	55112974	DDX4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4	protein-coding	24
9606	100847066	NR_049875	chr7	97592969	97593038	MIR5692A1	microRNA 5692a-1	ncRNA	2
9606	400684	NR_046201	chr19	32880955	32896445	LOC400684	uncharacterized LOC400684	ncRNA	2
9606	100500878	NR_037450	chr2	134884695	134884763	MIR3679	microRNA 3679	ncRNA	4
9606	140880	NM_080830	chr20	23431040	23433482	CST11	cystatin 11	protein-coding	11
9606	730094	NM_001164579	chr16	22019455	22095972	C16orf52	chromosome 16 open reading frame 52	protein-coding	4
9606	102465668	NR_106961	chr6	35438284	35438356	MIR7111	microRNA 7111	ncRNA	2
9606	11282	NM_014275	chr5	179224597	179233952	MGAT4B	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B	protein-coding	26
9606	10664	NM_001191022	chr16	67596309	67673088	CTCF	CCCTC-binding factor (zinc finger protein)	protein-coding	168
9606	292	NM_001152	chrX	118602362	118605359	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	protein-coding	96
9606	389852	NM_205856	chrX	47986602	47991995	SPACA5	sperm acrosome associated 5	protein-coding	3
9606	7786	NM_001193511	chr12	53874275	53893444	MAP3K12	mitogen-activated protein kinase kinase kinase 12	protein-coding	33
9606	285440	NM_207352	chr4	187112673	187134617	CYP4V2	cytochrome P450, family 4, subfamily V, polypeptide 2	protein-coding	38
9606	353332	NM_181686	chr21	46101490	46102078	KRTAP12-1	keratin associated protein 12-1	protein-coding	5
9606	8642	NM_003737	chr11	6642554	6677080	DCHS1	dachsous cadherin-related 1	protein-coding	7
9606	81872	NM_001123387	chr17	39202795	39203568	KRTAP2-1	keratin associated protein 2-1	protein-coding	3
9606	2806	NM_001286220	chr16	58741034	58768261	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial	protein-coding	50
9606	677772	NR_003006	chr2	234197321	234197587	SCARNA6	small Cajal body-specific RNA 6	ncRNA	1
9606	124446	NM_001083613	chr16	29973350	29984373	TMEM219	transmembrane protein 219	protein-coding	3
9606	4282	NM_002415	chr22	24236564	24237409	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	protein-coding	462
9606	100526664	NM_001198759	chr2	160625138	160761267	LY75-CD302	LY75-CD302 readthrough	protein-coding	2
9606	389668	NM_001011720	chr8	71581599	71648177	XKR9	XK, Kell blood group complex subunit-related family, member 9	protein-coding	2
9606	9586	NM_001011666	chr7	28725597	28865511	CREB5	cAMP responsive element binding protein 5	protein-coding	24
9606	57864	NM_033051	chr9	115641199	115653193	SLC46A2	solute carrier family 46, member 2	protein-coding	9
9606	5314	NM_138694	chr6	51480144	51952423	PKHD1	polycystic kidney and hepatic disease 1 (autosomal recessive)	protein-coding	50
9606	2876	NM_000581	chr3	49394603	49396033	GPX1	glutathione peroxidase 1	protein-coding	248
9606	2022	NM_000118	chr9	130577290	130617052	ENG	endoglin	protein-coding	322
9606	5216	NM_005022	chr17	4848944	4852381	PFN1	profilin 1	protein-coding	128
9606	57116	NM_001204221	chr1	247108848	247171395	ZNF695	zinc finger protein 695	protein-coding	6
9606	81556	NM_001207058	chr15	65871095	65903627	VWA9	von Willebrand factor A domain containing 9	protein-coding	15
9606	23074	NM_001006947	chr12	100463685	100536642	UHRF1BP1L	UHRF1 binding protein 1-like	protein-coding	7
9606	10168	NM_001024855	chr3	44666510	44689963	ZNF197	zinc finger protein 197	protein-coding	7
9606	56098	NM_018928	chr5	140864740	140892546	PCDHGC4	protocadherin gamma subfamily C, 4	protein-coding	7
9606	126074	NM_175871	chr19	11485382	11487627	SWSAP1	SWIM-type zinc finger 7 associated protein 1	protein-coding	4
9606	84240	NM_001131035	chr5	80597401	80608965	ZCCHC9	zinc finger, CCHC domain containing 9	protein-coding	7
9606	8854	NM_001206897	chr15	58245621	58358121	ALDH1A2	aldehyde dehydrogenase 1 family, member A2	protein-coding	35
9606	100506840	NR_038213	chr3	51851618	51853651	IQCF4	IQ motif containing F5 pseudogene	pseudo	1
9606	57130	NM_020410	chr19	19756009	19774503	ATP13A1	ATPase type 13A1	protein-coding	18
9606	100422824	NR_036075	chr2	178120672	178120738	MIR3128	microRNA 3128	ncRNA	3
9606	344018	NM_001004311	chr2	71004441	71017775	FIGLA	folliculogenesis specific basic helix-loop-helix	protein-coding	11
9606	23400	NM_001141973	chr1	17312452	17338467	ATP13A2	ATPase type 13A2	protein-coding	67
9606	6150	NM_021134	chr11	1968501	1977839	MRPL23	mitochondrial ribosomal protein L23	protein-coding	22
9606	1436	NM_001288705	chr5	149432853	149466203	CSF1R	colony stimulating factor 1 receptor	protein-coding	153
9606	2166	NM_001441	chr1	46859938	46879520	FAAH	fatty acid amide hydrolase	protein-coding	110
9606	10846	NM_001130690	chr6	165740775	166075588	PDE10A	phosphodiesterase 10A	protein-coding	34
9606	100422854	NR_036154	chr19	813583	813653	MIR3187	microRNA 3187	ncRNA	3
9606	100507062	NR_038286	chr3	63989697	63997917	PSMD6-AS2	PSMD6 antisense RNA 2	ncRNA	1
9606	55628	NM_001146189	chr18	72342918	72633013	ZNF407	zinc finger protein 407	protein-coding	12
9606	153918	NM_001013623	chr6	144185572	144259483	ZC2HC1B	zinc finger, C2HC-type containing 1B	protein-coding	2
9606	11340	NM_181503	chr13	37574677	37583751	EXOSC8	exosome component 8	protein-coding	32
9606	644694	NR_033865	chr17	15668016	15669003	CDRT15P2	CMT1A duplicated region transcript 15 pseudogene 2	pseudo	2
9606	2098	NM_001984	chr13	47345390	47371367	ESD	esterase D	protein-coding	42
9606	1748	NM_001934	chr17	48050129	48052323	DLX4	distal-less homeobox 4	protein-coding	37
9606	284904	NM_001161368	chr22	30884897	30901698	SEC14L4	SEC14-like 4 (S. cerevisiae)	protein-coding	11
9606	7932	NM_007160	chr6	29555682	29556745	OR2H2	olfactory receptor, family 2, subfamily H, member 2	protein-coding	13
9606	80778	NM_001286769	chr8	145997608	146012730	ZNF34	zinc finger protein 34	protein-coding	12
9606	83744	NM_001007101	chr9	95607312	95640320	ZNF484	zinc finger protein 484	protein-coding	9
9606	9406	NM_005455	chr1	71528973	71546972	ZRANB2	zinc finger, RAN-binding domain containing 2	protein-coding	35
9606	344148	NM_207363	chr2	133429371	134326031	NCKAP5	NCK-associated protein 5	protein-coding	21
9606	200162	NM_206996	chr1	118496287	118727848	SPAG17	sperm associated antigen 17	protein-coding	15
9606	220004	NM_001170753	chr11	61248584	61258400	PPP1R32	protein phosphatase 1, regulatory subunit 32	protein-coding	8
9606	101927288	NR_047502	chr6	96023047	96025327	MANEA-AS1	MANEA antisense RNA 1 (head to head)	ncRNA	1
9606	54806	NM_001134830	chr6	135605109	135818903	AHI1	Abelson helper integration site 1	protein-coding	53
9606	5036	NM_006191	chr12	56498102	56507694	PA2G4	proliferation-associated 2G4, 38kDa	protein-coding	90
9606	93134	NM_152289	chr19	9718001	9731916	ZNF561	zinc finger protein 561	protein-coding	5
9606	9476	NM_004851	chr19	50861728	50869087	NAPSA	napsin A aspartic peptidase	protein-coding	39
9606	658	NM_001203	chr4	95679127	96079601	BMPR1B	bone morphogenetic protein receptor, type IB	protein-coding	85
9606	3624	NM_002192	chr7	41724711	41742706	INHBA	inhibin, beta A	protein-coding	205
9606	84934	NM_001286215	chr12	113623330	113630173	RITA1	RBPJ interacting and tubulin associated 1	protein-coding	11
9606	55132	NM_001278604	chr4	128982420	129030059	LARP1B	La ribonucleoprotein domain family, member 1B	protein-coding	15
9606	29930	NM_013340	chr5	140430960	140433547	PCDHB1	protocadherin beta 1	protein-coding	7
9606	102464830	NR_106727	chr1	44304293	44304355	MIR6079	microRNA 6079	ncRNA	2
9606	94030	NM_001080457	chr19	51020149	51071302	LRRC4B	leucine rich repeat containing 4B	protein-coding	4
9606	64798	NM_001283012	chr8	120885894	121063157	DEPTOR	DEP domain containing MTOR-interacting protein	protein-coding	30
9606	64180	NM_001129758	chr16	68009565	68014452	DPEP3	dipeptidase 3	protein-coding	8
9606	1602	NM_004392	chr13	72012097	72441330	DACH1	dachshund family transcription factor 1	protein-coding	52
9606	246744	NM_001007532	chr17	44076615	44077060	STH	saitohin	protein-coding	25
9606	692086	NR_003045	chr20	17943352	17943589	SNORD17	small nucleolar RNA, C/D box 17	snoRNA	2
9606	57554	NM_020794	chr1	70225857	70589171	LRRC7	leucine rich repeat containing 7	protein-coding	27
9606	85004	NM_001190726	chr12	15260715	15374411	RERG	RAS-like, estrogen-regulated, growth inhibitor	protein-coding	11
9606	10650	NM_001142405	chr18	12407894	12432236	SLMO1	slowmo homolog 1 (Drosophila)	protein-coding	5
9606	30000	NM_001136195	chr19	12810007	12834810	TNPO2	transportin 2	protein-coding	28
9606	23224	NM_015180	chr14	64319682	64693167	SYNE2	spectrin repeat containing, nuclear envelope 2	protein-coding	54
9606	65124	NM_023016	chr2	110371910	110376564	SOWAHC	sosondowah ankyrin repeat domain family member C	protein-coding	11
9606	654322	NR_002922	chr5	111497181	111497314	SNORA13	small nucleolar RNA, H/ACA box 13	snoRNA	4
9606	55432	NM_001276320	chr1	207217193	207226325	YOD1	YOD1 deubiquitinase	protein-coding	18
9606	100506368	NR_038905	chr11	86666662	86711989	LOC100506368	uncharacterized LOC100506368	ncRNA	1
9606	100130086	NM_001164415	chrX	148855729	148858528	HSFX2	heat shock transcription factor family, X linked 2	protein-coding	7
9606	101929284	NR_109932	chr5	8839843	8881636	LOC101929284	uncharacterized LOC101929284	ncRNA	1
9606	102465872	NR_107040	chr13	110993304	110993376	MIR8073	microRNA 8073	ncRNA	2
9606	64746	NM_022735	chr1	226332379	226374423	ACBD3	acyl-CoA binding domain containing 3	protein-coding	39
9606	4258	NM_001204366	chr4	140586921	140661899	MGST2	microsomal glutathione S-transferase 2	protein-coding	16
9606	7224	NM_012471	chrX	111017541	111326004	TRPC5	transient receptor potential cation channel, subfamily C, member 5	protein-coding	50
9606	80342	NM_001287754	chr1	209941832	209953002	TRAF3IP3	TRAF3 interacting protein 3	protein-coding	14
9606	100287226	NM_001242680	chr19	22469251	22499978	ZNF729	zinc finger protein 729	protein-coding	2
9606	118672	NM_153336	chr10	124739555	124749907	PSTK	phosphoseryl-tRNA kinase	protein-coding	7
9606	101927726	NR_109960	chr16	66503698	66510305	BEAN1-AS1	BEAN1 antisense RNA 1	ncRNA	1
9606	2244	NM_001184741	chr4	155484131	155493915	FGB	fibrinogen beta chain	protein-coding	340
9606	5202	NM_012394	chr1	161070345	161087866	PFDN2	prefoldin subunit 2	protein-coding	42
9606	81542	NM_030755	chr14	51706885	51724372	TMX1	thioredoxin-related transmembrane protein 1	protein-coding	29
9606	284788	NR_027089	chr20	22380988	22401281	LOC284788	uncharacterized LOC284788	ncRNA	1
9606	10154	NM_005761	chr12	94542498	94701451	PLXNC1	plexin C1	protein-coding	19
9606	9024	NM_001256627	chr11	1411128	1483919	BRSK2	BR serine/threonine kinase 2	protein-coding	28
9606	222	NM_000695	chr11	67429632	67442102	ALDH3B2	aldehyde dehydrogenase 3 family, member B2	protein-coding	14
9606	3188	NM_001032393	chrX	100663120	100669128	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2 (H')	protein-coding	63
9606	84226	NM_032266	chr2	27799388	27805589	C2orf16	chromosome 2 open reading frame 16	protein-coding	11
9606	284312	NM_182572	chr19	58545433	58565999	ZSCAN1	zinc finger and SCAN domain containing 1	protein-coding	8
9606	90060	NM_001163321	chrX	48916496	48927510	CCDC120	coiled-coil domain containing 120	protein-coding	8
9606	23386	NM_015332	chr7	44421964	44530385	NUDCD3	NudC domain containing 3	protein-coding	25
9606	440560	NM_001146344	chr1	12884617	12891264	PRAMEF11	PRAME family member 11	protein-coding	2
9606	140686	NM_080614	chr20	44402846	44420547	WFDC3	WAP four-disulfide core domain 3	protein-coding	8
9606	606500	NR_002450	chr16	89627837	89627909	SNORD68	small nucleolar RNA, C/D box 68	snoRNA	3
9606	100616410	NR_039841	chr11	72494574	72494637	MIR4692	microRNA 4692	ncRNA	2
9606	84552	NM_032510	chr18	77915116	78005397	PARD6G	par-6 family cell polarity regulator gamma	protein-coding	13
9606	79846	NM_001039706	chr7	89874487	89940377	CFAP69	cilia and flagella associated protein 69	protein-coding	5
9606	114758	NR_001554	chrY	27629054	27632852	CSPG4P1Y	chondroitin sulfate proteoglycan 4 pseudogene 1, Y-linked	pseudo	1
9606	64928	NM_032111	chr6	44081190	44095228	MRPL14	mitochondrial ribosomal protein L14	protein-coding	17
9606	9910	NM_001035230	chr1	174844655	174927327	RABGAP1L	RAB GTPase activating protein 1-like	protein-coding	18
9606	6462	NM_001040	chr17	7533411	7536701	SHBG	sex hormone-binding globulin	protein-coding	220
9606	101928630	NR_109908	chr5	60458142	60527907	CTC-436P18.1	uncharacterized LOC101928630	ncRNA	1
9606	91860	NM_001031733	chr15	68483042	68498448	CALML4	calmodulin-like 4	protein-coding	5
9606	284058	NM_001193465	chr17	44107281	44302740	KANSL1	KAT8 regulatory NSL complex subunit 1	protein-coding	37
9606	440738	NM_001004343	chr1	242158791	242162385	MAP1LC3C	microtubule-associated protein 1 light chain 3 gamma	protein-coding	14
9606	116988	NM_001042535	chr7	150783508	150820725	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	protein-coding	14
9606	360226	NM_001135086	chr16	2848485	2855133	PRSS41	protease, serine, 41	protein-coding	1
9606	100616236	NR_039816	chr9	137271256	137271318	MIR4669	microRNA 4669	ncRNA	2
9606	54584	NM_053004	chr22	19775933	19842462	GNB1L	guanine nucleotide binding protein (G protein), beta polypeptide 1-like	protein-coding	17
9606	7044	NM_001172425	chr1	226124297	226129192	LEFTY2	left-right determination factor 2	protein-coding	24
9606	64600	NM_022819	chr1	20465822	20476879	PLA2G2F	phospholipase A2, group IIF	protein-coding	9
9606	102466728	NR_106812	chr11	71184548	71184614	MIR6754	microRNA 6754	ncRNA	2
9606	57414	NM_001040456	chr7	75508309	75518244	RHBDD2	rhomboid domain containing 2	protein-coding	19
9606	256380	NM_001286408	chr6	108023360	108145521	SCML4	sex comb on midleg-like 4 (Drosophila)	protein-coding	3
9606	51562	NM_001144891	chr14	36767763	36789882	MBIP	MAP3K12 binding inhibitory protein 1	protein-coding	20
9606	7988	NM_012256	chr7	148936741	148952700	ZNF212	zinc finger protein 212	protein-coding	10
9606	55858	NM_018475	chr4	56262079	56292342	TMEM165	transmembrane protein 165	protein-coding	18
9606	79960	NM_001287437	chr4	129730777	129796379	JADE1	jade family PHD finger 1	protein-coding	28
9606	9718	NM_001037324	chr3	183993798	184010819	ECE2	endothelin converting enzyme 2	protein-coding	25
9606	8844	NM_014238	chr17	25799035	25950718	KSR1	kinase suppressor of ras 1	protein-coding	42
9606	29926	NM_013335	chr2	220363586	220371718	GMPPA	GDP-mannose pyrophosphorylase A	protein-coding	23
9606	101929694	NR_110017	chr3	112455295	112468166	LOC101929694	uncharacterized LOC101929694	ncRNA	1
9606	2992	NM_001184720	chr3	148709194	148745456	GYG1	glycogenin 1	protein-coding	30
9606	5966	NM_002908	chr2	61108629	61155291	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	protein-coding	140
9606	283876	NR_033904	chr16	3313767	3317566	LINC00921	long intergenic non-protein coding RNA 921	ncRNA	3
9606	100113402	NR_037420	chr16	70563401	70563502	SNORD111B	small nucleolar RNA, C/D box 111B	snoRNA	4
9606	57140	NM_018226	chr2	241508003	241518149	RNPEPL1	arginyl aminopeptidase (aminopeptidase B)-like 1	protein-coding	10
9606	9788	NM_001282971	chr8	125563010	125740748	MTSS1	metastasis suppressor 1	protein-coding	42
9606	970	NM_001252	chr19	6585849	6591163	CD70	CD70 molecule	protein-coding	77
9606	3936	NM_002298	chr13	46700057	46756459	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	protein-coding	65
9606	404734	NM_020690	chr5	139781398	139929163	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough	protein-coding	11
9606	29986	NM_001256588	chr14	21467413	21470034	SLC39A2	solute carrier family 39 (zinc transporter), member 2	protein-coding	34
9606	79970	NR_027788	chr7	149244244	149321881	ZNF767P	zinc finger family member 767, pseudogene	pseudo	9
9606	24150	NM_016212	chr16	33262117	33264719	TP53TG3	TP53 target 3	protein-coding	4
9606	23532	NM_006115	chr22	22890117	22901768	PRAME	preferentially expressed antigen in melanoma	protein-coding	74
9606	51066	NM_001256748	chr3	8661085	8686484	SSUH2	ssu-2 homolog (C. elegans)	protein-coding	6
9606	1040	NM_001263	chr4	85504056	85572493	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1	protein-coding	15
9606	4430	NM_001130158	chr2	192110001	192290115	MYO1B	myosin IB	protein-coding	36
9606	10962	NM_006818	chr1	151032150	151040973	MLLT11	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11	protein-coding	21
9606	127428	NM_153035	chr1	54519244	54567321	TCEANC2	transcription elongation factor A (SII) N-terminal and central domain containing 2	protein-coding	4
